,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2
502,2016-04-16,Saracens,Harlequins,Wembley Stadium,Greg Garner,W,Sat,Apr,2015-16,24.0,17.0,28.4,26.4,0.6,0.0,1.0,0.4,2.4,1.8,2.8,0.0,1.6,1.2,2.0,0.2,2.8,2.4,3.2,0.0,2.8,2.0,2.8,0.0,1,1.0,1
504,2016-04-16,Northampton,Leicester,Franklin's Gardens,Tim Wigglesworth,L,Sat,Apr,2015-16,18.6,19.4,26.2,26.6,0.4,0.4,0.6,0.6,2.4,1.8,1.0,0.0,1.4,0.8,3.6,0.0,3.2,2.4,1.6,0.2,3.0,2.8,2.0,0.0,0,0.0,1
507,2016-04-17,Bath,Sale,AJ Bell Stadium,Luke Pearce,L,Sun,Apr,2015-16,20.2,22.6,21.8,24.6,0.4,0.8,0.0,0.8,2.6,1.2,1.6,0.0,2.0,1.2,3.4,0.0,2.2,1.8,2.4,0.0,3.0,2.4,1.6,0.0,0,0.0,1
508,2016-04-17,Newcastle,London Irish,Kingston Park,Wayne Barnes,W,Sun,Apr,2015-16,19.0,29.6,15.4,22.2,0.4,0.6,0.2,0.4,1.8,1.4,2.4,0.0,3.8,2.6,1.8,0.0,1.2,0.8,2.6,0.0,2.2,1.4,2.8,0.0,1,0.0,0
506,2016-04-17,Sale,Bath,AJ Bell Stadium,Luke Pearce,W,Sun,Apr,2015-16,21.8,24.6,20.2,22.6,0.0,0.8,0.4,0.8,2.2,1.8,2.4,0.0,3.0,2.4,1.6,0.0,2.6,1.2,1.6,0.0,2.0,1.2,3.4,0.0,1,1.0,0
509,2016-04-17,London Irish,Newcastle,Kingston Park,Wayne Barnes,L,Sun,Apr,2015-16,15.4,22.2,19.0,29.6,0.2,0.4,0.4,0.6,1.2,0.8,2.6,0.0,2.2,1.4,2.8,0.0,1.8,1.4,2.4,0.0,3.8,2.6,1.8,0.0,0,0.0,0
511,2016-04-23,Sale,Bath,The Recreation Ground,Ian Tempest,L,Sat,Apr,2015-16,21.8,23.4,18.6,25.0,0.2,0.6,0.2,1.0,2.6,2.0,1.6,0.0,2.8,2.0,1.8,0.0,2.0,1.0,2.2,0.0,2.6,1.8,2.8,0.0,0,1.0,0
510,2016-04-23,Bath,Sale,The Recreation Ground,Ian Tempest,W,Sat,Apr,2015-16,18.6,25.0,21.8,23.4,0.2,1.0,0.2,0.6,2.0,1.0,2.2,0.0,2.6,1.8,2.8,0.0,2.6,2.0,1.6,0.0,2.8,2.0,1.8,0.0,1,0.0,1
513,2016-04-29,Gloucester,Sale,AJ Bell Stadium,Thomas Foley,W,Fri,Apr,2015-16,19.2,22.4,24.8,24.6,0.6,0.4,0.6,0.6,1.6,1.4,2.8,0.0,2.6,1.4,2.2,0.0,3.2,2.6,1.2,0.0,2.8,2.0,2.2,0.0,1,1.0,0
512,2016-04-29,Sale,Gloucester,AJ Bell Stadium,Thomas Foley,L,Fri,Apr,2015-16,24.8,24.6,19.2,22.4,0.6,0.6,0.6,0.4,3.2,2.6,1.2,0.0,2.8,2.0,2.2,0.0,1.6,1.4,2.8,0.0,2.6,1.4,2.2,0.0,0,0.0,1
514,2016-04-30,Leicester,Worcester,Welford Road,Greg Garner,W,Sat,Apr,2015-16,26.0,26.0,21.6,29.0,0.4,0.6,0.2,0.8,3.0,2.2,2.0,0.2,2.8,2.4,2.4,0.0,2.6,1.0,2.2,0.0,3.6,2.8,1.8,0.0,1,1.0,0
516,2016-04-30,Northampton,Bath,Franklin's Gardens,Wayne Barnes,W,Sat,Apr,2015-16,19.4,22.4,19.4,23.2,0.6,0.2,0.2,1.2,2.4,1.6,1.4,0.0,2.0,1.4,3.2,0.0,2.2,1.2,2.0,0.0,2.6,1.8,2.2,0.0,1,0.0,1
515,2016-04-30,Worcester,Leicester,Welford Road,Greg Garner,L,Sat,Apr,2015-16,21.6,29.0,26.0,26.0,0.2,0.8,0.4,0.6,2.6,1.0,2.2,0.0,3.6,2.8,1.8,0.0,3.0,2.2,2.0,0.2,2.8,2.4,2.4,0.0,0,0.0,1
517,2016-04-30,Bath,Northampton,Franklin's Gardens,Wayne Barnes,L,Sat,Apr,2015-16,19.4,23.2,19.4,22.4,0.2,1.2,0.6,0.2,2.2,1.2,2.0,0.0,2.6,1.8,2.2,0.0,2.4,1.6,1.4,0.0,2.0,1.4,3.2,0.0,0,1.0,0
522,2016-05-01,Saracens,Newcastle,Allianz Park,Ian Tempest,W,Sun,May,2015-16,25.4,15.4,18.8,27.8,0.4,0.0,0.2,0.8,3.0,2.2,2.0,0.0,1.2,0.8,2.4,0.2,1.8,1.6,2.2,0.0,3.4,2.4,2.0,0.0,1,1.0,1
519,2016-05-01,Wasps,Exeter,Sandy Park,Matthew Carley,L,Sun,May,2015-16,38.2,19.4,25.8,18.6,0.8,0.2,0.6,0.2,5.2,4.0,1.4,0.0,2.6,1.4,1.2,0.0,3.0,1.8,2.4,0.0,2.4,1.8,1.0,0.0,0,1.0,0
521,2016-05-01,Harlequins,London Irish,Madejski Stadium,JP Doyle,W,Sun,May,2015-16,26.2,25.0,13.2,19.8,0.8,0.4,0.4,0.2,2.4,2.0,3.4,0.0,3.0,2.0,2.0,0.0,1.0,0.8,2.2,0.0,1.6,1.4,3.0,0.0,1,0.0,0
518,2016-05-01,Exeter,Wasps,Sandy Park,Matthew Carley,W,Sun,May,2015-16,25.8,18.6,38.2,19.4,0.6,0.2,0.8,0.2,3.0,1.8,2.4,0.0,2.4,1.8,1.0,0.0,5.2,4.0,1.4,0.0,2.6,1.4,1.2,0.0,1,0.0,1
523,2016-05-01,Newcastle,Saracens,Allianz Park,Ian Tempest,L,Sun,May,2015-16,18.8,27.8,25.4,15.4,0.2,0.8,0.4,0.0,1.8,1.6,2.2,0.0,3.4,2.4,2.0,0.0,3.0,2.2,2.0,0.0,1.2,0.8,2.4,0.2,0,1.0,1
520,2016-05-01,London Irish,Harlequins,Madejski Stadium,JP Doyle,L,Sun,May,2015-16,13.2,19.8,26.2,25.0,0.4,0.2,0.8,0.4,1.0,0.8,2.2,0.0,1.6,1.4,3.0,0.0,2.4,2.0,3.4,0.0,3.0,2.0,2.0,0.0,0,0.0,0
534,2016-05-07,Worcester,Saracens,Sixways,Luke Pearce,L,Sat,May,2015-16,19.4,31.2,24.8,15.0,0.2,1.0,0.4,0.0,2.4,1.0,1.8,0.0,4.0,3.2,1.6,0.0,3.2,2.0,1.6,0.0,1.4,1.0,1.8,0.2,0,0.0,1
535,2016-05-07,Saracens,Worcester,Sixways,Luke Pearce,W,Sat,May,2015-16,24.8,15.0,19.4,31.2,0.4,0.0,0.2,1.0,3.2,2.0,1.6,0.0,1.4,1.0,1.8,0.2,2.4,1.0,1.8,0.0,4.0,3.2,1.6,0.0,1,1.0,0
528,2016-05-07,Harlequins,Exeter,Twickenham Stoop,Wayne Barnes,L,Sat,May,2015-16,25.6,24.4,24.2,15.8,0.8,0.4,0.4,0.2,2.4,2.0,3.2,0.0,3.0,2.0,1.8,0.0,2.8,1.8,2.2,0.0,2.0,1.4,1.0,0.0,0,1.0,1
524,2016-05-07,Bath,Leicester,The Recreation Ground,Craig Maxwell-Keys,W,Sat,May,2015-16,18.0,22.4,27.4,22.2,0.4,1.0,0.6,0.4,2.2,1.4,1.4,0.0,2.8,1.8,1.6,0.0,3.2,2.4,2.0,0.2,2.2,2.0,2.4,0.0,1,0.0,1
530,2016-05-07,Newcastle,Sale,Kingston Park,Matthew Carley,L,Sat,May,2015-16,18.2,26.0,24.6,19.2,0.2,0.6,0.8,0.4,1.8,1.6,2.0,0.0,3.2,2.0,2.0,0.0,3.0,2.4,1.6,0.0,1.8,1.2,2.6,0.0,0,0.0,0
532,2016-05-07,Wasps,London Irish,Ricoh Arena,Thomas Foley,W,Sat,May,2015-16,31.6,19.4,15.0,21.0,0.6,0.2,0.6,0.4,4.2,3.2,1.4,0.0,2.6,1.4,1.2,0.0,1.4,1.0,2.0,0.0,2.0,1.6,2.6,0.0,1,0.0,0
527,2016-05-07,Northampton,Gloucester,Kingsholm,JP Doyle,W,Sat,May,2015-16,17.2,23.0,17.6,19.0,0.4,0.4,0.6,0.6,2.0,1.2,1.6,0.0,2.2,1.8,2.8,0.0,1.2,1.0,3.2,0.0,2.2,1.0,2.0,0.0,1,1.0,1
533,2016-05-07,London Irish,Wasps,Ricoh Arena,Thomas Foley,L,Sat,May,2015-16,15.0,21.0,31.6,19.4,0.6,0.4,0.6,0.2,1.4,1.0,2.0,0.0,2.0,1.6,2.6,0.0,4.2,3.2,1.4,0.0,2.6,1.4,1.2,0.0,0,0.0,0
531,2016-05-07,Sale,Newcastle,Kingston Park,Matthew Carley,W,Sat,May,2015-16,24.6,19.2,18.2,26.0,0.8,0.4,0.2,0.6,3.0,2.4,1.6,0.0,1.8,1.2,2.6,0.0,1.8,1.6,2.0,0.0,3.2,2.0,2.0,0.0,1,0.0,0
525,2016-05-07,Leicester,Bath,The Recreation Ground,Craig Maxwell-Keys,L,Sat,May,2015-16,27.4,22.2,18.0,22.4,0.6,0.4,0.4,1.0,3.2,2.4,2.0,0.2,2.2,2.0,2.4,0.0,2.2,1.4,1.4,0.0,2.8,1.8,1.6,0.0,0,1.0,0
529,2016-05-07,Exeter,Harlequins,Twickenham Stoop,Wayne Barnes,W,Sat,May,2015-16,24.2,15.8,25.6,24.4,0.4,0.2,0.8,0.4,2.8,1.8,2.2,0.0,2.0,1.4,1.0,0.0,2.4,2.0,3.2,0.0,3.0,2.0,1.8,0.0,1,1.0,1
526,2016-05-07,Gloucester,Northampton,Kingsholm,JP Doyle,L,Sat,May,2015-16,17.6,19.0,17.2,23.0,0.6,0.6,0.4,0.4,1.2,1.0,3.2,0.0,2.2,1.0,2.0,0.0,2.0,1.2,1.6,0.0,2.2,1.8,2.8,0.0,0,1.0,1
536,2016-05-21,Saracens,Leicester,Allianz Park,JP Doyle,W,Sat,May,2015-16,30.8,14.6,28.6,27.2,0.6,0.0,0.8,0.6,4.2,2.8,1.4,0.0,1.6,1.2,1.4,0.0,3.6,2.6,1.8,0.0,3.0,2.8,2.2,0.0,1,1.0,0
539,2016-05-21,Wasps,Exeter,Sandy Park,Greg Garner,L,Sat,May,2015-16,31.4,19.4,32.6,18.2,0.6,0.2,0.6,0.2,4.4,2.6,1.4,0.0,2.6,1.4,1.2,0.0,4.6,3.0,1.2,0.0,2.2,1.8,1.2,0.0,0,1.0,1
538,2016-05-21,Exeter,Wasps,Sandy Park,Greg Garner,W,Sat,May,2015-16,32.6,18.2,31.4,19.4,0.6,0.2,0.6,0.2,4.6,3.0,1.2,0.0,2.2,1.8,1.2,0.0,4.4,2.6,1.4,0.0,2.6,1.4,1.2,0.0,1,1.0,1
537,2016-05-21,Leicester,Saracens,Allianz Park,JP Doyle,L,Sat,May,2015-16,28.6,27.2,30.8,14.6,0.8,0.6,0.6,0.0,3.6,2.6,1.8,0.0,3.0,2.8,2.2,0.0,4.2,2.8,1.4,0.0,1.6,1.2,1.4,0.0,0,0.0,1
541,2016-05-28,Exeter,Saracens,Twickenham Stadium,Wayne Barnes,L,Sat,May,2015-16,35.8,15.6,32.4,14.4,0.6,0.0,0.4,0.0,5.0,3.6,1.2,0.0,1.6,1.4,1.6,0.0,4.2,3.0,1.8,0.0,1.6,1.4,1.2,0.0,0,1.0,1
540,2016-05-28,Saracens,Exeter,Twickenham Stadium,Wayne Barnes,W,Sat,May,2015-16,32.4,14.4,35.8,15.6,0.4,0.0,0.6,0.0,4.2,3.0,1.8,0.0,1.6,1.4,1.2,0.0,5.0,3.6,1.2,0.0,1.6,1.4,1.6,0.0,1,1.0,1
542,2016-09-02,Gloucester,Leicester,Kingsholm,Wayne Barnes,L,Fri,Sep,2016-17,18.0,20.0,28.0,30.6,0.4,0.6,0.6,0.6,1.2,1.2,3.2,0.0,2.4,1.0,2.0,0.0,3.6,2.6,1.6,0.0,3.4,3.2,2.4,0.0,0,0.0,0
544,2016-09-02,Newcastle,Sale,Kingston Park,Greg Garner,W,Fri,Sep,2016-17,17.4,26.0,23.4,18.2,0.2,0.6,0.8,0.4,2.2,1.4,1.2,0.0,3.2,2.0,2.0,0.0,2.8,2.0,1.8,0.0,2.0,0.8,2.2,0.0,1,0.0,1
543,2016-09-02,Leicester,Gloucester,Kingsholm,Wayne Barnes,W,Fri,Sep,2016-17,28.0,30.6,18.0,20.0,0.6,0.6,0.4,0.6,3.6,2.6,1.6,0.0,3.4,3.2,2.4,0.0,1.2,1.2,3.2,0.0,2.4,1.0,2.0,0.0,1,0.0,0
545,2016-09-02,Sale,Newcastle,Kingston Park,Greg Garner,L,Fri,Sep,2016-17,23.4,18.2,17.4,26.0,0.8,0.4,0.2,0.6,2.8,2.0,1.8,0.0,2.0,0.8,2.2,0.0,2.2,1.4,1.2,0.0,3.2,2.0,2.0,0.0,0,1.0,0
546,2016-09-03,Saracens,Worcester,Twickenham Stadium,Matthew Carley,W,Sat,Sep,2016-17,32.0,16.4,19.0,36.8,0.2,0.0,0.2,1.0,4.0,3.0,2.0,0.0,1.8,1.6,1.4,0.0,2.6,1.2,1.2,0.0,5.2,4.2,0.8,0.0,1,1.0,0
547,2016-09-03,Worcester,Saracens,Twickenham Stadium,Matthew Carley,L,Sat,Sep,2016-17,19.0,36.8,32.0,16.4,0.2,1.0,0.2,0.0,2.6,1.2,1.2,0.0,5.2,4.2,0.8,0.0,4.0,3.0,2.0,0.0,1.8,1.6,1.4,0.0,0,0.0,1
548,2016-09-03,Northampton,Bath,Franklin's Gardens,JP Doyle,L,Sat,Sep,2016-17,20.4,23.0,22.2,25.4,0.4,0.4,0.6,1.0,2.2,1.4,2.2,0.0,2.4,2.2,2.2,0.0,2.6,2.2,1.6,0.0,3.6,2.2,1.0,0.0,0,1.0,1
549,2016-09-03,Bath,Northampton,Franklin's Gardens,JP Doyle,W,Sat,Sep,2016-17,22.2,25.4,20.4,23.0,0.6,1.0,0.4,0.4,2.6,2.2,1.6,0.0,3.6,2.2,1.0,0.0,2.2,1.4,2.2,0.0,2.4,2.2,2.2,0.0,1,1.0,1
552,2016-09-04,Wasps,Exeter,Ricoh Arena,Tom Foley,W,Sun,Sep,2016-17,29.2,22.2,29.8,18.8,0.4,0.2,0.4,0.0,3.8,2.4,1.8,0.0,3.0,1.8,1.2,0.0,3.8,3.0,1.6,0.0,1.8,1.6,2.2,0.0,1,0.0,0
553,2016-09-04,Exeter,Wasps,Ricoh Arena,Tom Foley,L,Sun,Sep,2016-17,29.8,18.8,29.2,22.2,0.4,0.0,0.4,0.2,3.8,3.0,1.6,0.0,1.8,1.6,2.2,0.0,3.8,2.4,1.8,0.0,3.0,1.8,1.2,0.0,0,0.0,0
557,2016-09-09,Harlequins,Sale,AJ Bell Stadium,Tom Foley,L,Fri,Sep,2016-17,27.0,30.6,20.8,19.0,0.4,0.6,1.0,0.4,3.0,2.4,2.4,0.0,4.4,2.8,1.0,0.0,2.6,1.8,1.4,0.0,1.8,0.8,2.8,0.0,0,1.0,0
555,2016-09-09,Gloucester,Worcester,Sixways,Luke Pearce,D,Fri,Sep,2016-17,21.8,24.2,17.2,42.6,0.6,0.8,0.2,1.0,2.0,2.0,2.6,0.0,2.8,1.8,2.2,0.0,2.6,1.2,0.6,0.0,6.0,4.8,1.0,0.0,0,0.0,0
556,2016-09-09,Sale,Harlequins,AJ Bell Stadium,Tom Foley,W,Fri,Sep,2016-17,20.8,19.0,27.0,30.6,1.0,0.4,0.4,0.6,2.6,1.8,1.4,0.0,1.8,0.8,2.8,0.0,3.0,2.4,2.4,0.0,4.4,2.8,1.0,0.0,1,0.0,0
554,2016-09-09,Worcester,Gloucester,Sixways,Luke Pearce,D,Fri,Sep,2016-17,17.2,42.6,21.8,24.2,0.2,1.0,0.6,0.8,2.6,1.2,0.6,0.0,6.0,4.8,1.0,0.0,2.0,2.0,2.6,0.0,2.8,1.8,2.2,0.0,0,0.0,0
561,2016-09-10,Wasps,Leicester,Welford Road,Greg Garner,W,Sat,Sep,2016-17,28.6,25.0,28.6,30.8,0.4,0.4,0.6,0.8,3.8,2.4,1.6,0.0,3.4,2.2,1.2,0.0,3.6,3.2,1.4,0.0,3.6,3.4,2.0,0.0,1,1.0,1
559,2016-09-10,Newcastle,Bath,Recreation Ground,Ian Tempest,L,Sat,Sep,2016-17,17.2,22.6,23.8,22.2,0.2,0.6,0.6,1.0,2.0,1.2,1.6,0.0,2.6,1.8,2.0,0.0,2.4,2.0,2.2,0.4,3.2,2.2,0.6,0.0,0,1.0,1
558,2016-09-10,Bath,Newcastle,Recreation Ground,Ian Tempest,W,Sat,Sep,2016-17,23.8,22.2,17.2,22.6,0.6,1.0,0.2,0.6,2.4,2.0,2.2,0.4,3.2,2.2,0.6,0.0,2.0,1.2,1.6,0.0,2.6,1.8,2.0,0.0,1,1.0,1
560,2016-09-10,Leicester,Wasps,Welford Road,Greg Garner,L,Sat,Sep,2016-17,28.6,30.8,28.6,25.0,0.6,0.8,0.4,0.4,3.6,3.2,1.4,0.0,3.6,3.4,2.0,0.0,3.8,2.4,1.6,0.0,3.4,2.2,1.2,0.0,0,1.0,1
565,2016-09-11,Saracens,Exeter,Sandy Park,JP Doyle,W,Sun,Sep,2016-17,34.6,14.6,32.0,20.6,0.4,0.0,0.4,0.0,4.2,3.2,2.4,0.0,1.8,1.6,0.8,0.0,4.2,3.4,1.4,0.0,2.2,1.8,2.0,0.0,1,1.0,0
564,2016-09-11,Exeter,Saracens,Sandy Park,JP Doyle,L,Sun,Sep,2016-17,32.0,20.6,34.6,14.6,0.4,0.0,0.4,0.0,4.2,3.4,1.4,0.0,2.2,1.8,2.0,0.0,4.2,3.2,2.4,0.0,1.8,1.6,0.8,0.0,0,0.0,1
567,2016-09-16,Gloucester,Sale,AJ Bell Stadium,Ian Tempest,W,Fri,Sep,2016-17,20.4,21.8,18.8,17.6,0.4,0.6,0.8,0.4,1.8,1.8,2.6,0.0,2.4,1.6,2.2,0.0,2.0,1.4,2.0,0.0,1.8,1.0,2.2,0.0,1,0.0,1
566,2016-09-16,Sale,Gloucester,AJ Bell Stadium,Ian Tempest,L,Fri,Sep,2016-17,18.8,17.6,20.4,21.8,0.8,0.4,0.4,0.6,2.0,1.4,2.0,0.0,1.8,1.0,2.2,0.0,1.8,1.8,2.6,0.0,2.4,1.6,2.2,0.0,0,1.0,1
572,2016-09-17,Saracens,Northampton,Allianz Park,Greg Garner,W,Sat,Sep,2016-17,36.8,14.4,22.6,18.4,0.6,0.0,0.6,0.2,4.6,3.6,2.2,0.0,1.6,1.4,1.2,0.0,2.6,1.8,2.0,0.0,1.6,1.6,2.0,0.4,1,1.0,1
573,2016-09-17,Northampton,Saracens,Allianz Park,Greg Garner,L,Sat,Sep,2016-17,22.6,18.4,36.8,14.4,0.6,0.2,0.6,0.0,2.6,1.8,2.0,0.0,1.6,1.6,2.0,0.4,4.6,3.6,2.2,0.0,1.6,1.4,1.2,0.0,0,1.0,1
569,2016-09-17,Worcester,Bath,Recreation Ground,Craig Maxwell-Keys,L,Sat,Sep,2016-17,19.4,37.2,32.0,17.4,0.2,0.8,0.8,0.8,2.8,1.2,1.0,0.0,4.8,4.2,1.6,0.0,3.8,3.2,1.6,0.6,2.6,1.6,0.4,0.0,0,0.0,1
571,2016-09-17,Harlequins,Exeter,Sandy Park,Matthew Carley,L,Sat,Sep,2016-17,19.8,29.4,29.8,26.8,0.2,0.6,0.4,0.2,2.0,1.6,2.2,0.0,4.0,2.6,1.4,0.0,3.8,3.0,1.6,0.0,3.2,2.4,2.0,0.0,0,0.0,0
570,2016-09-17,Exeter,Harlequins,Sandy Park,Matthew Carley,W,Sat,Sep,2016-17,29.8,26.8,19.8,29.4,0.4,0.2,0.2,0.6,3.8,3.0,1.6,0.0,3.2,2.4,2.0,0.0,2.0,1.6,2.2,0.0,4.0,2.6,1.4,0.0,1,0.0,0
568,2016-09-17,Bath,Worcester,Recreation Ground,Craig Maxwell-Keys,W,Sat,Sep,2016-17,32.0,17.4,19.4,37.2,0.8,0.8,0.2,0.8,3.8,3.2,1.6,0.6,2.6,1.6,0.4,0.0,2.8,1.2,1.0,0.0,4.8,4.2,1.6,0.0,1,1.0,1
576,2016-09-18,Newcastle,Leicester,Kingston Park,JP Doyle,L,Sun,Sep,2016-17,13.2,25.0,27.0,32.8,0.2,0.6,0.6,0.8,1.6,0.8,1.2,0.0,3.0,2.0,1.8,0.2,3.4,2.6,1.6,0.0,4.0,4.0,1.6,0.0,0,0.0,0
577,2016-09-18,Leicester,Newcastle,Kingston Park,JP Doyle,W,Sun,Sep,2016-17,27.0,32.8,13.2,25.0,0.6,0.8,0.2,0.6,3.4,2.6,1.6,0.0,4.0,4.0,1.6,0.0,1.6,0.8,1.2,0.0,3.0,2.0,1.8,0.2,1,0.0,0
580,2016-09-24,Gloucester,Newcastle,Kingsholm,David Sainsbury,L,Sat,Sep,2016-17,22.4,22.6,13.2,26.6,0.4,0.4,0.4,0.4,2.0,2.0,2.8,0.0,2.8,1.6,1.8,0.0,1.6,0.8,1.2,0.0,3.2,2.0,2.0,0.2,0,1.0,0
586,2016-09-24,Worcester,Sale,Sixways,JP Doyle,D,Sat,Sep,2016-17,16.8,33.8,16.2,16.4,0.0,0.8,0.4,0.2,2.2,1.4,1.0,0.0,4.0,3.6,2.2,0.0,1.6,0.8,2.2,0.0,1.4,0.8,2.6,0.0,0,0.0,0
581,2016-09-24,Newcastle,Gloucester,Kingsholm,David Sainsbury,W,Sat,Sep,2016-17,13.2,26.6,22.4,22.6,0.4,0.4,0.4,0.4,1.6,0.8,1.2,0.0,3.2,2.0,2.0,0.2,2.0,2.0,2.8,0.0,2.8,1.6,1.8,0.0,1,0.0,1
583,2016-09-24,Saracens,Harlequins,Twickenham Stoop,Craig Maxwell-Keys,L,Sat,Sep,2016-17,33.6,13.0,22.4,32.2,0.4,0.0,0.2,0.8,3.8,2.8,3.0,0.0,1.0,1.0,2.0,0.0,2.6,2.0,1.8,0.0,4.4,3.0,1.4,0.0,0,1.0,0
584,2016-09-24,Northampton,Wasps,Franklin's Gardens,Luke Pearce,L,Sat,Sep,2016-17,20.2,17.8,38.0,22.0,0.4,0.2,0.6,0.2,2.2,1.6,2.0,0.0,1.4,1.2,2.4,0.4,5.0,3.2,2.2,0.0,2.6,1.8,1.8,0.0,0,0.0,1
582,2016-09-24,Harlequins,Saracens,Twickenham Stoop,Craig Maxwell-Keys,W,Sat,Sep,2016-17,22.4,32.2,33.6,13.0,0.2,0.8,0.4,0.0,2.6,2.0,1.8,0.0,4.4,3.0,1.4,0.0,3.8,2.8,3.0,0.0,1.0,1.0,2.0,0.0,1,0.0,1
585,2016-09-24,Wasps,Northampton,Franklin's Gardens,Luke Pearce,W,Sat,Sep,2016-17,38.0,22.0,20.2,17.8,0.6,0.2,0.4,0.2,5.0,3.2,2.2,0.0,2.6,1.8,1.8,0.0,2.2,1.6,2.0,0.0,1.4,1.2,2.4,0.4,1,1.0,0
587,2016-09-24,Sale,Worcester,Sixways,JP Doyle,D,Sat,Sep,2016-17,16.2,16.4,16.8,33.8,0.4,0.2,0.0,0.8,1.6,0.8,2.2,0.0,1.4,0.8,2.6,0.0,2.2,1.4,1.0,0.0,4.0,3.6,2.2,0.0,0,0.0,0
589,2016-09-25,Bath,Leicester,Welford Road,Matthew Carley,L,Sun,Sep,2016-17,33.0,16.6,23.6,32.0,0.8,0.4,0.4,1.0,3.8,3.4,1.8,0.6,2.4,1.4,0.6,0.0,2.8,1.8,2.0,0.0,3.8,3.8,1.8,0.0,0,1.0,1
588,2016-09-25,Leicester,Bath,Welford Road,Matthew Carley,W,Sun,Sep,2016-17,23.6,32.0,33.0,16.6,0.4,1.0,0.8,0.4,2.8,1.8,2.0,0.0,3.8,3.8,1.8,0.0,3.8,3.4,1.8,0.6,2.4,1.4,0.6,0.0,1,1.0,1
593,2016-09-30,Exeter,Northampton,Franklin's Gardens,Matthew Carley,L,Fri,Sep,2016-17,26.0,25.8,20.2,19.0,0.6,0.2,0.6,0.0,3.0,2.8,1.8,0.0,3.4,2.0,1.6,0.0,2.2,1.6,2.0,0.0,1.4,1.2,2.8,0.4,0,1.0,0
592,2016-09-30,Northampton,Exeter,Franklin's Gardens,Matthew Carley,W,Fri,Sep,2016-17,20.2,19.0,26.0,25.8,0.6,0.0,0.6,0.2,2.2,1.6,2.0,0.0,1.4,1.2,2.8,0.4,3.0,2.8,1.8,0.0,3.4,2.0,1.6,0.0,1,0.0,1
595,2016-10-01,Leicester,Sale,AJ Bell Stadium,Craig Maxwell-Keys,L,Sat,Oct,2016-17,25.0,27.2,20.8,20.8,0.2,0.8,0.4,0.4,2.6,1.8,2.8,0.0,3.2,3.2,1.6,0.0,2.2,1.6,2.2,0.0,2.4,1.4,2.0,0.0,0,1.0,1
597,2016-10-01,Bath,Gloucester,Kingsholm,JP Doyle,W,Sat,Oct,2016-17,33.0,20.4,22.6,24.0,0.6,0.4,0.6,0.2,3.8,3.4,1.8,0.6,2.6,1.6,1.4,0.0,2.2,2.2,2.4,0.0,3.0,1.8,1.8,0.0,1,0.0,0
596,2016-10-01,Gloucester,Bath,Kingsholm,JP Doyle,L,Sat,Oct,2016-17,22.6,24.0,33.0,20.4,0.6,0.2,0.6,0.4,2.2,2.2,2.4,0.0,3.0,1.8,1.8,0.0,3.8,3.4,1.8,0.6,2.6,1.6,1.4,0.0,0,0.0,0
594,2016-10-01,Sale,Leicester,AJ Bell Stadium,Craig Maxwell-Keys,W,Sat,Oct,2016-17,20.8,20.8,25.0,27.2,0.4,0.4,0.2,0.8,2.2,1.6,2.2,0.0,2.4,1.4,2.0,0.0,2.6,1.8,2.8,0.0,3.2,3.2,1.6,0.0,1,0.0,1
600,2016-10-02,Worcester,Newcastle,Sixways,Tom Foley,W,Sun,Oct,2016-17,20.2,34.4,14.0,24.6,0.2,0.8,0.4,0.6,2.8,1.6,1.0,0.0,4.0,3.6,2.4,0.0,1.6,0.6,1.6,0.0,2.8,2.0,2.0,0.2,1,0.0,1
598,2016-10-02,Wasps,Harlequins,Ricoh Arena,Greg Garner,W,Sun,Oct,2016-17,34.4,22.6,19.4,29.2,0.4,0.4,0.0,0.8,4.2,3.4,2.2,0.0,2.6,1.8,2.0,0.0,2.2,1.8,1.6,0.0,4.0,2.8,1.2,0.0,1,1.0,1
599,2016-10-02,Harlequins,Wasps,Ricoh Arena,Greg Garner,L,Sun,Oct,2016-17,19.4,29.2,34.4,22.6,0.0,0.8,0.4,0.4,2.2,1.8,1.6,0.0,4.0,2.8,1.2,0.0,4.2,3.4,2.2,0.0,2.6,1.8,2.0,0.0,0,1.0,1
601,2016-10-02,Newcastle,Worcester,Sixways,Tom Foley,L,Sun,Oct,2016-17,14.0,24.6,20.2,34.4,0.4,0.6,0.2,0.8,1.6,0.6,1.6,0.0,2.8,2.0,2.0,0.2,2.8,1.6,1.0,0.0,4.0,3.6,2.4,0.0,0,1.0,1
